IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,126plate402::abdom_exam | 126plate303::abdom_exam | 226plate012::abdom_exam | 226plate004::abdom_exam | 226plate201::abdom_exam | 226plate102::abdom_exam | 226plate082::abdom_exam | 126plate023::abdom_exam | 226plate052::abdom_exam | 126plate033::abdom_exam | 226plate032::abdom_exam | 226plate112::abdom_exam | 226plate152::abdom_exam | 226plate211::abdom_exam | 126plate313::abdom_exam | 226plate042::abdom_exam | 227plate005::peres_abdo | 126plate003::abdom_exam | 226plate221::abdom_exam | 226plate022::abdom_exam | 126plate037::abdom_exam | 126plate092::abdom_exam | 227plate005::peres.4 | 126plate413::abdom_exam | 126plate053::abdom_exam,5,226plate004 | 227plate005 | 226plate102 | 126plate092 | 126plate003 | 126plate053 | 126plate402 | 226plate211 | 126plate033 | 226plate032 | 226plate112 | 226plate052 | 226plate012 | 126plate037 | 126plate023 | 126plate303 | 126plate413 | 226plate152 | 126plate313 | 226plate082 | 226plate221 | 226plate022 | 226plate201 | 226plate042,"Assessed at scheduled visits, unscheduled visits, and convalescent visits.",Participant,http://purl.obolibrary.org/obo/EUPATH_0041001,Abnormal physical exam,2.5 Abdominal result | 2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done],value,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,226plate211::cardiac_exam | 126plate023::cardiac_exam | 126plate053::cardiac_exam | 226plate004::cardiac_exam | 226plate102::cardiac_exam | 126plate092::cardiac_exam | 227plate005::peres_cardiac | 227plate005::peres.3 | 126plate033::cardiac_exam | 226plate112::cardiac_exam | 126plate003::cardiac_exam | 126plate037::cardiac_exam | 226plate032::cardiac_exam | 126plate313::cardiac_exam | 226plate221::cardiac_exam | 226plate042::cardiac_exam | 126plate413::cardiac_exam | 226plate012::cardiac_exam | 126plate303::cardiac_exam | 226plate201::cardiac_exam | 226plate152::cardiac_exam | 226plate082::cardiac_exam | 226plate052::cardiac_exam | 226plate022::cardiac_exam | 126plate402::cardiac_exam,4,226plate211 | 126plate313 | 226plate152 | 226plate012 | 126plate402 | 126plate092 | 226plate221 | 226plate201 | 227plate005 | 126plate037 | 126plate053 | 126plate033 | 126plate023 | 126plate303 | 226plate042 | 226plate102 | 126plate413 | 226plate052 | 226plate112 | 226plate022 | 226plate032 | 226plate004 | 226plate082 | 126plate003,"Assessed at scheduled visits, unscheduled visits, and convalescent visits.",Participant,http://purl.obolibrary.org/obo/EUPATH_0041001,Abnormal physical exam,2.4 CARDIAC result | 2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done],value,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041111,General appearance,226plate152::genappear | 226plate102::genappear | 227plate005::peres | 226plate042::genappear | 226plate201::genappear | 126plate092::genappear | 126plate053::genappear | 226plate012::genappear | 126plate413::genappear | 226plate052::genappear | 226plate112::genappear | 226plate032::genappear | 126plate003::genappear | 226plate211::genappear | 126plate023::genappear | 126plate402::genappear | 226plate221::genappear | 227plate005::peres_appear | 226plate022::genappear | 226plate004::genappear | 126plate037::genappear | 126plate303::genappear | 126plate313::genappear | 126plate033::genappear | 226plate082::genappear,1,226plate022 | 226plate201 | 226plate052 | 226plate152 | 226plate221 | 126plate313 | 126plate413 | 126plate037 | 126plate303 | 227plate005 | 226plate004 | 226plate102 | 126plate033 | 126plate023 | 226plate042 | 126plate402 | 126plate053 | 226plate082 | 226plate032 | 226plate211 | 126plate003 | 226plate012 | 226plate112 | 126plate092,"Assessed at scheduled visits, unscheduled visits, and convalescent visits.",Participant,http://purl.obolibrary.org/obo/EUPATH_0041001,Abnormal physical exam,2.1 General appearance result | 2.1.a./8.1 General Appearance,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done],value,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041116,"Head, ears, eyes, nose, and throat",226plate082::heent_exam | 126plate053::heent_exam | 126plate313::heent_exam | 226plate004::heent_exam | 227plate005::peres_heent | 126plate037::heent_exam | 226plate052::heent_exam | 226plate042::heent_exam | 226plate022::heent_exam | 126plate003::heent_exam | 226plate102::heent_exam | 126plate303::heent_exam | 226plate112::heent_exam | 226plate211::heent_exam | 226plate152::heent_exam | 226plate201::heent_exam | 226plate221::heent_exam | 126plate402::heent_exam | 227plate005::peres.1 | 226plate012::heent_exam | 126plate023::heent_exam | 126plate413::heent_exam | 126plate092::heent_exam | 126plate033::heent_exam | 226plate032::heent_exam,2,126plate003 | 226plate211 | 226plate221 | 226plate102 | 126plate023 | 126plate033 | 126plate092 | 226plate112 | 126plate402 | 226plate012 | 126plate313 | 126plate053 | 226plate022 | 226plate032 | 227plate005 | 226plate201 | 126plate413 | 226plate004 | 126plate303 | 226plate152 | 126plate037 | 226plate042 | 226plate052 | 226plate082,"Assessed at scheduled visits, unscheduled visits, and convalescent visits.",Participant,http://purl.obolibrary.org/obo/EUPATH_0041001,Abnormal physical exam,2.2 HEENT result | 2.2.a./4.2 HEENT,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done],value,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041137,Other,226plate152::other_exam | 227plate005::peres_other | 226plate032::other_exam | 126plate092::other_exam | 126plate037::other_exam | 126plate402::other_exam | 226plate052::other_exam | 226plate221::other_exam | 226plate112::other_exam | 226plate211::other_exam | 126plate003::other_exam | 126plate033::other_exam | 226plate022::other_exam | 126plate023::other_exam | 226plate082::other_exam | 126plate313::other_exam | 126plate053::other_exam | 126plate413::other_exam | 226plate012::other_exam | 226plate201::other_exam | 126plate303::other_exam | 226plate102::other_exam | 226plate042::other_exam | 226plate004::other_exam | 227plate005::peres.5,6,226plate112 | 126plate402 | 226plate042 | 226plate052 | 226plate012 | 226plate082 | 126plate313 | 126plate023 | 126plate033 | 226plate201 | 126plate413 | 226plate004 | 126plate303 | 126plate092 | 227plate005 | 226plate022 | 226plate032 | 126plate053 | 226plate211 | 226plate221 | 226plate102 | 126plate037 | 226plate152 | 126plate003,"Assessed at scheduled visits, unscheduled visits, and convalescent visits.",Participant,http://purl.obolibrary.org/obo/EUPATH_0041001,Abnormal physical exam,2.8.a./3.6 Other (system) | 2.6 Other result,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done],value,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041143,Pulmonary,226plate211::pulm_exam | 126plate023::pulm_exam | 226plate112::pulm_exam | 226plate042::pulm_exam | 226plate012::pulm_exam | 126plate313::pulm_exam | 227plate005::peres_pulmon | 126plate037::pulm_exam | 126plate053::pulm_exam | 126plate303::pulm_exam | 226plate022::pulm_exam | 126plate033::pulm_exam | 126plate003::pulm_exam | 226plate032::pulm_exam | 227plate005::peres.2 | 226plate201::pulm_exam | 226plate102::pulm_exam | 226plate052::pulm_exam | 126plate413::pulm_exam | 126plate092::pulm_exam | 226plate152::pulm_exam | 226plate004::pulm_exam | 226plate221::pulm_exam | 126plate402::pulm_exam | 226plate082::pulm_exam,3,226plate201 | 126plate402 | 126plate053 | 226plate082 | 226plate221 | 226plate211 | 126plate037 | 226plate004 | 126plate003 | 126plate313 | 227plate005 | 126plate092 | 226plate042 | 226plate022 | 226plate052 | 226plate032 | 226plate152 | 126plate413 | 126plate303 | 226plate112 | 226plate102 | 226plate012 | 126plate033 | 126plate023,"Assessed at scheduled visits, unscheduled visits, and convalescent visits.",Participant,http://purl.obolibrary.org/obo/EUPATH_0041001,Abnormal physical exam,2a. Pulm/Resp Hx? | 2.3 Pulmonary result,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done],value,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041012,Frequent the river,226plate040::river | 226plate050::river | 227plate004::mhoccur_river | 226plate100::river | 226plate003::river | 226plate200::river | 226plate220::river | 226plate030::river | 226plate110::river | 226plate020::river | 227plate004::mhoccur.6 | 226plate210::river | 226plate080::river | 226plate010::river | 226plate150::river,,226plate150 | 226plate040 | 226plate003 | 226plate220 | 226plate110 | 226plate050 | 227plate004 | 226plate030 | 226plate020 | 226plate010 | 226plate200 | 226plate080 | 226plate210 | 226plate100,"Assessed at scheduled visits, unscheduled visits, and convalescent visits during the second and third phases of data collection.",Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,2.7 River freq current | 1.7 RIVER N/A,[0=blank] [1=Normal] [2=Abnormal] | [0=blank] [1=yes] [2=no],variable,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041013,Reason for frequenting the river,226plate150::river_cmnt | 226plate030::river_cmnt | 226plate003::river_cmnt | 226plate110::river_cmnt | 226plate100::river_cmnt | 227plate004::mhterm.6 | 226plate050::river_cmnt | 226plate210::river_cmnt | 226plate080::river_cmnt | 226plate200::river_cmnt | 227plate004::mhterm_river | 226plate040::river_cmnt | 226plate010::river_cmnt | 226plate220::river_cmnt | 226plate020::river_cmnt,,226plate003 | 226plate110 | 227plate004 | 226plate080 | 226plate020 | 226plate050 | 226plate040 | 226plate100 | 226plate220 | 226plate030 | 226plate150 | 226plate010 | 226plate210 | 226plate200,"Assessed at scheduled visits, unscheduled visits, and convalescent visits during the second and third phases of data collection.",Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,1.7 RIVER comment | 1.7 River Freq descrip,,variable,,,,Kalifabougou,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041152,Adverse event duration,227plate300::durationhr | 226plate300::aedurhr | 126plate200::aedurhr,7,227plate300 | 226plate300 | 126plate200,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,1. AE duration hours | 1d. Duration <24hrs (hr),,variable,,,,Kalifabougou,,hr,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0041153,Adverse event duration,226plate300::aedurmin | 126plate200::aedurmin | 227plate300::durationmin,8,227plate300 | 126plate200 | 226plate300,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,1d. Duration <24hrs (min) | 1. AE duration mins,,variable,,,,Kalifabougou,,min,,,,,,,
