IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0000192,Bloodfed Anopheles funestus count,fedfunes,3,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of female Anopheles funestus with a recent blood meal,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000136,Female Anopheles funestus count,totalfunestus,1,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of female Anopheles funestus collected,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000197,Gravid Anopheles funestus count,totalgravid,2,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of gravid or semi-gravid Anopheles funestus,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000202,Unable to assess Anopheles funestus count,unableassess,5,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of Anopheles funestus that could not be assessed,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000204,Unfed Anopheles funestus count,unfedfunes,4,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of female Anopheles funestus without a recent blood meal,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000193,Bloodfed Anopheles gambiae count,fedgamb,3,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of female Anopheles gambiae with a recent blood meal,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000137,Female Anopheles gambiae count,totalgambiae,1,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of female Anopheles gambiae collected,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000198,Gravid Anopheles gambiae count,gravidgambie,2,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of gravid or semi-gravid Anopheles gambiae,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000203,Unable to assess Anopheles gambiae count,gambiaeunableassess,5,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of Anopheles gambiae that could not be assessed,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000205,Unfed Anopheles gambiae count,unfedgamb,4,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of female Anopheles gambiae without a recent blood meal,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000194,Anopheles dissected for parity count,discparity,,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of female Anopheles dissected for parity in a collection,Household,http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000195,Anopheles nulliparous count,nulliparous,,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Female anopheles that have never layed eggs,Household,http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000196,Anopheles parous count,parous,,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Female anopheles that have layed eggs before or are pregnant,Household,http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,3,,,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,category,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,,4,,,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,category,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,,5,,,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,category,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000135,Female Anopheles count,totalanopheles,1,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Total # female Anopheles collected,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000200,Other female Anopheles species count,femotherano,2,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Number of other female Anopheles species,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000325,Sporozoite testing,,6,,,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,category,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0044177,Arthropod collection,,,category,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020003,Collection date,date,,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,,Household,http://purl.obolibrary.org/obo/EUPATH_0044178,Arthropod collection process,,,variable,yes,yes,yes,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000217,Anopheles tested for sporozoites count,numbertested,,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Total number of Anopheles examined for sporozoites,Household,http://purl.obolibrary.org/obo/EUPATH_0000325,Sporozoite testing,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000218,Sporozoite-pos Anopheles count,numberpositive,,LightTraps | CDC light trap data Nagongera through September 2017 FINAL,Total number of Anopheles with Plasmodium sporozoites,Household,http://purl.obolibrary.org/obo/EUPATH_0000325,Sporozoite testing,,,variable,yes,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,PRISM ICEMR Cohort,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0000166,Animal-drawn cart,CART,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,An animal-drawn cart?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000167,Bank account,BANKACCO,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000501,Bed,BED,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Bed?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000614,Bicycle,BICYCLE,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A bicycle?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000179,Boat with a motor,MBOAT,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A boat with a motor?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000170,Boat without a motor,NOMBOAT,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A boat without a  motor?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,CAR,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A car or truck?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000578,Cassette player,CASSETTE,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Cassette player?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000586,Chair,CHAIR,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Chairs?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000596,Clock,CLOCK,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Clock?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000595,Cupboard,CUPBOARD,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Cupboard?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,ELECTIRC,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Does your household have......Electricity?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000582,Landline phone,PHONE,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Fixed phone?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000581,Mobile phone,MOBILE,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Mobile phone?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,SCOOTER,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A motorcycle or motor scooter?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,RADIO,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Radio?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,FRIDGE,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Refrigerator?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000588,Sofa,SOFA,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Sofa set?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000584,Table,TABLE,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Table?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000579,Television,TV,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Television?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000186,Watch,WATCH,,Cohorthouseholdenrollmentsurveyhouseholdleveldatafinal,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Does any member of your household own or have A watch?,,value,,,,PRISM ICEMR Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000018,Air bricks,airbrickcat,5,PrismCohortHouseholdStructures,Type of airbricks (if any),Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,variable,,,,PRISM ICEMR Cohort,,,,,,,,,
