IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,1,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015001,Bicycle or rickshaw,house_bike,1,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  A bicycle. Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,house_none,10,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17.1: Household information. Multifilter: Does your house have:  None of the above. Must be functioning. Select all that apply.,"0=No, 1=Yes, NA=NA",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000179,Boat with a motor,house_boat,2,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  A boat with a motor. Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,house_car,3,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  A car or truck. Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,house_elec,4,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  Electricity. Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,house_scoot,5,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  A motorcycle or scooter. Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,house_radio,6,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  A radio. Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,house_fridge,7,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  A refrigerator. Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000580,Telephone (mobile or non-mobile),house_phone,8,gems1_huas_data.sas7bdat,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,B17: Household information. Multifilter: Does your house have:  A telephone (mobile or non-mobile). Must be functioning. Select all that apply.,"0=No, 1=Yes",value,,,,GEMS1 HUAS/HUAS Lite Survey,,,,,,,,,
