IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,South Asia ICEMR Surveillance,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0021094,Study site,site,1,enrollment_form_labkey_correctid,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable,derived",,,,South Asia ICEMR Surveillance,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021095,State,X36._State_of_residence,2,questionnaire_form_1,State of residence,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,South Asia ICEMR Surveillance,,,,yes,,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,country,3,,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable,derived",,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,South Asia ICEMR Surveillance,,,,,yes,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,X33._Gender,1,questionnaire_form_1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000442,State of birth,X37._State_of_birth,2,questionnaire_form_1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0023056,Tribal affiliation,X35._Tribal_.self.reported.,3,questionnaire_form_1,Participant considers themselves Adivasi or a tribal person,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,X44._Occupation,,questionnaire_form_2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0023036,Participant inpatient or outpatient,X32._Inpatient,1,samp_coll_form_3,Participant admitted as an inpatient or seen as an outpatient,Participant,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0023013,Discharged,X100._Discharge,2,inpatient_care_chart_review,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,,,variable,yes,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0038398,Vital status,X101._Death,7,inpatient_care_chart_review,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,variable,yes,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,X8._Date_enrolled | X30._Antimalarial_therapy_initiation_at_GMC_date | X12._Temperature_reading_date | X68._Date_of_observation_collection,,inpatient_care_chart_review | sample_collection_form,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,yes,yes,,South Asia ICEMR Surveillance,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0023052,Observation time,X31._Antimalarial_therapy_initiation_at_GMC_time | X9._Time_enrolled | X69._Time_of_observation | X11._Temperature_reading_time_.24h.,,inpatient_care_chart_review | sample_collection_form,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,yes,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,10,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,,2,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,3,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,4,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,,5,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,6,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,7,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,8,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,,9,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000120,Age at enrollment,X34._Age_.at_enrollment.,,questionnaire_form_1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,,variable,,yes,,South Asia ICEMR Surveillance,,years,http://purl.obolibrary.org/obo/UO_0000036,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,X8._Date_enrolled,,enrollment_form_labkey_correctid,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0023002,Enrollment time,X9._Time_enrolled,,enrollment_form_labkey_correctid,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate,X75._Heart_rate,1,inpatient_care_chart_review,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,variable,yes,,,South Asia ICEMR Surveillance,,bpm,http://purl.obolibrary.org/obo/NCIT_C49673,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021086,Systolic blood pressure,X73._Blood_pressure_._systolic,2,inpatient_care_chart_review,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,variable,yes,,,South Asia ICEMR Surveillance,,mmHg,http://purl.obolibrary.org/obo/UO_0000272,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021087,Diastolic blood pressure,X74._Blood_pressure_._diastolic,3,inpatient_care_chart_review,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,variable,yes,,,South Asia ICEMR Surveillance,,mmHg,http://purl.obolibrary.org/obo/UO_0000272,,,,,,
http://purl.obolibrary.org/obo/CMO_0000289,Respiratory rate,X76._Respiration_rate,4,inpatient_care_chart_review,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,variable,yes,,,South Asia ICEMR Surveillance,,breaths/min,http://purl.obolibrary.org/obo/NCIT_C49674,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature,X10._Temperature_.deg_Fahrenheit. | X71._Temperature,5,inpatient_care_chart_review | sample_collection_form,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,variable,yes,,,South Asia ICEMR Surveillance,,C,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000544,Temperature measurement method,X72._Temperature_method,6,inpatient_care_chart_review,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,variable,yes,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0023027,Moved in last month,X38._Move_in_last_1_m.,1,questionnaire_form_2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0023042,State moved from in last month,X39._State,2,questionnaire_form_2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,,variable,,,,South Asia ICEMR Surveillance,,,,,,,,,
