"IRI","label","variable","displayOrder","dataFile","definition","category","parentIRI","parentLabel","codebookDescription","codebookValues","termType","repeated","is_temporal","mergeKey","dataSet","replaces","unitLabel","unitIRI","is_featured","hidden","scale","defaultDisplayRangeMin","defaultDisplayRangeMax","defaultBinWidth"
"http://purl.obolibrary.org/obo/PCO_0000024","Household","","","","","Household","http://www.w3.org/2002/07/owl#Thing","","","","category","","","","","","","","","yes","","","",""
"http://purl.obolibrary.org/obo/ENVO_00000501","Bed","SHINE_Baseline_Household_Data::r01_bed","1","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_06_01: Owns bed","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/ENVO_01000614","Bicycle","SHINE_Baseline_Household_Data::r01_bicycle","2","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_25_01: Owns bicycle","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0048026","CD player","SHINE_Baseline_Household_Data::r01_cdplayer","3","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_16_01: Owns audio cassette/cd/dvd/mp3 player","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000171","Car or truck","SHINE_Baseline_Household_Data::r01_car","4","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_27_01: Owns car/truck","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/ENVO_01000586","Chair","SHINE_Baseline_Household_Data::r01_chair","5","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_10_01: Owns chairs","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0048027","Chickens","SHINE_Baseline_Household_Data::r01_chicken","6","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_33_01: Owns chickens and any other poultry","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0048028","Clay pot","SHINE_Baseline_Household_Data::r01_claypot","7","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_50_01: Owns clay pot","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0022015","Cows","SHINE_Baseline_Household_Data::r01_cattle","8","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_31_01: Owns cattle","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0048029","Cultivator","SHINE_Baseline_Household_Data::r01_cultivator","9","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_37_01: Owns cultivator","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0021084","Electricity","SHINE_Baseline_Household_Data::electricity","10","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","p16:Electricity from mains?","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0048030","Goat and sheep","SHINE_Baseline_Household_Data::r01_goat_sheep","11","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_32_01: Owns goat and sheep","","value","","","","","","","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0048031","Hoe","SHINE_Baseline_Household_Data::r01_hoe","12","SHINE_Baseline_Household_Data","","Household","http://purl.obolibrary.org/obo/EUPATH_0000144","Assets","r01_38_01: Owns hoe","","value","","","","","","","","","","","","",""
