IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0022056,2nd most recent travel,lug_vje2,2,Peru_F2,Place visited second most recently and method of getting there. Collected at every observation.,Participant,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,Place of travel 2,,variable,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022035,2nd most recent trip length,durviaje2,8,Peru_individual,Collected only at the first observation,Participant,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,Number of days trip 2,,variable,,,,Amazonia ICEMR Peru Cohort,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022036,3rd most recent trip length,durviaje3,10,Peru_individual,Collected only at the first observation,Participant,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,Number of days trip 3,,variable,,,,Amazonia ICEMR Peru Cohort,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022037,4th most recent trip length,durviaje4,12,Peru_individual,Collected only at the first observation,Participant,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,Number of days trip 4,,variable,,,,Amazonia ICEMR Peru Cohort,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,
http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,dolorabdominal,1,Peru_F2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Abdominal pain,,value,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000358,Additional job in the past month,otrlab,9,Peru_individual,Other economic activity in the last month (secondary activity),Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Other job past month,,variable,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,10,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000120,Age at enrollment,edad,,Peru_individual,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Age,,variable,,,,Amazonia ICEMR Peru Cohort,,years,http://purl.obolibrary.org/obo/UO_0000036,,,,,,
http://purl.obolibrary.org/obo/SYMP_0000523,Anorexia,anorexia,2,Peru_F2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Loss of appetite,,value,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,medicamento2 | medicamento3,2,Peru_F2,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Type medication,,variable,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,1,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,multifilter,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003418,Back pain,dolordeespalda,3,Peru_F2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Back pain,,value,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000501,Bed,camas,1,Peru_household,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Beds,,value,,,,Amazonia ICEMR Peru Cohort,,,,,,,,,
