IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,UMSP Surveillance,,,,,everywhere,,,,
http://purl.obolibrary.org/obo/EUPATH_0044179,District in Uganda,district,1,umsp,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable,derived",,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000054,Sub-county in Uganda,subcounty,2,umsp,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable,derived",,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0028020,Parish in Uganda,parish,3,umsp,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Village code,,variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000773,Village,village,4,umsp,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Village code,,variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025072,Health center,site,5,umsp,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Site or health facility,"11 - Aduku
15 - Kamwezi
16 - Kasambya
17 - Kihihi
19 - Nagongera
20 - Walukuba
30 - Amolatar
31 - Dokolo
32 - Anyeke
34 - Orum
35 - Alebtong
36 - Aboke
40 - Awach
41 - Lalogi
42 - Patongo
43 - Pajule
44 - Atiach
45 - Padibe
46 - Namukorwa
47 - Opia
50 - Maddu
51 - Kakuuto
52 - Bbaale
53 - Semuto
54 - Kigorobya
55 - Kibaale
56 - Karambi
57 - Kataraka
58 - Kaserem
59 - Lumino
60 - Lokolia
62 - Toroma
63 - Lobule
64 - Nadunget
65 - Koch Goma",variable,,,,UMSP Surveillance,,,,yes,,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,country,6,,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable,derived",,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,UMSP Surveillance,,,,,everywhere,,,,
http://purl.obolibrary.org/obo/EUPATH_0010075,Height,height,1,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Height in cm,0 - missing,variable,,,,UMSP Surveillance,,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,
http://purl.obolibrary.org/obo/IAO_0000414,Weight,weight,2,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Weight in kg,0 - missing,variable,,,,UMSP Surveillance,,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010084,MUAC,muac,3,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,variable,,,,UMSP Surveillance,,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040017,Alcohol use,alcoholuse,,umsp,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Alcohol use,"1 - Yes
0 - No
9 - Missing",variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040016,Tobacco use,tobaccouse,,umsp,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Tobacco use,"1 - Yes
0 - No
9 - Missing",variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,sex,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Sex of patient,"0 - Male
1 - Female
9 - Missing",variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040018,Malaria suspected,malariasuspected,1,umsp,Whether any kind of malaria test was performed or the participant was given a clinical diagnosis of malaria without a test result,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Whether malaria was suspected = any malaria test result OR clinical diagnosis of malaria without test result,"0 - No
1 - Yes",variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000090,Malaria diagnosis,clinicalmalaria,2,umsp,,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Whether given a clinical diagnosis of malaria,"0 - No
1 - Yes",variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040013,Malaria diagnosis in pregnancy,malariapreg,3,umsp,,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Whether malaria in pregnancy diagnosed,"0 - No
1 - Yes",variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000317,Other diagnosis,diagnosis8 | diagnosis2 | diagnosis3 | diagnosis4 | diagnosis5 | diagnosis6 | diagnosis1 | diagnosis7,4,umsp,,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,7th diagnosis given | 2nd diagnosis given | 5th diagnosis given | 1st diagnosis given | 4th diagnosis given | 3rd diagnosis given | 8th diagnosis given | 6th diagnosis given,0 - No diagnosos,variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040001,Amodiaquine,AQ,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether amodiaquine prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040002,Artemether,AR,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether aremether prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040005,Artemether-lumefantrine,AL,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether artemether-lumefantrine prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040009,Artemisinin-naphthoquine,Arco,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether artemisinin-naphthoquine prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040003,Artesunate,AS,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether artesunate prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040004,Chloroquine,CQ,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether chloroquine prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040006,Diydroartemisinin-piperaquine,DP,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether diydroartemisinin-piperaquine prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040007,Quinine,Quinine,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether quinine prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0040008,Sulfadoxine-pyrimethamine,SP,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Whether sulfadoxine-pyrimethamine prescribed,"0 - No
1 - Yes",value,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001169,Age,age,,umsp,Age since birth at time of visit,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Age in years,,variable,,yes,,UMSP Surveillance,,days,http://purl.obolibrary.org/obo/UO_0000033,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,agecategories,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Age categories,"0 - < 5 years 
1 - 5-15 years
2 - > 15 years
3 - age missing",variable,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,date,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Date of visit,,variable,,yes,,UMSP Surveillance,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,2,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,3,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,4,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,5,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,,6,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,7,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,category,,,,UMSP Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000100,Subjective fever,fever,,umsp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Subjective fever,"1 - Yes
0 - No
9 - Missing",variable,,,,UMSP Surveillance,,,,,,,,,
