IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0010734,"Hookworm, by microscopy",hook_binary,1,score_seasonal_allyears_suds_aug16_2019,"Presence or absence of hookworm infection in study participant, based on detection of at least one parasite egg in the stool sample",Sample,http://purl.obolibrary.org/obo/EUPATH_0030118,Ancylostomatoidea in stool,Presence or absence of hookworm eggs in study participant,"0=Negative, 1=Positive, .=Missing",value,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010607,"Ascaris lumbricoides, by microscopy",asc_binary,1,score_seasonal_allyears_suds_aug16_2019,"Presence or absence of ascaris infection in study participant,  based on detection of at least one parasite egg in the the stool sample",Sample,http://purl.obolibrary.org/obo/EUPATH_0030119,Ascaris in stool,Presence or absence of ascaris eggs in study participant,"0=Negative, 1=Positive, .=Missing",value,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,1,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030161,Village administrative information,,2,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,sex,1,score_seasonal_allyears_suds_aug16_2019,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Sex,"F=Female, M=Male, N=No Data",variable,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030118,Ancylostomatoidea in stool,,2,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030119,Ascaris in stool,,3,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030025,Schistosoma in stool,,1,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030120,Trichuris in stool,,4,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Seasonal,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030122,Schistosoma in urine,,1,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030125,Eukaryota in urine,,,category,,,,SCORE Seasonal,,,,,,,,,
