IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,India ICEMR Fever Surveillance,,,,,yes,,,,
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,,,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable,derived",,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,India ICEMR Fever Surveillance,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0010075,Height,height,1,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,numeric,variable,yes,,,India ICEMR Fever Surveillance,,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,
http://purl.obolibrary.org/obo/IAO_0000414,Weight,weight,2,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,numeric,variable,yes,,,India ICEMR Fever Surveillance,http://purl.obolibrary.org/obo/EUPATH_0000732,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021036,Artesunate,pastyear_treat_drugs_chk___1,1,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021039,Artesunate/pyrimethamine/sulphadoxine,pastyear_treat_drugs_chk___2,2,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021038,Can't remember,pastyear_treat_drugs_chk___11,11,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/CHEBI_3638,Chloroquine,pastyear_treat_drugs_chk___3,3,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021040,Chloroquine/primaquine,pastyear_treat_drugs_chk___4,4,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/CHEBI_63609,Mefloquine,pastyear_treat_drugs_chk___5,5,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021037,Other,pastyear_treat_drugs_chk___10,10,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/CHEBI_8405,Primaquine,pastyear_treat_drugs_chk___6,6,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021041,Pyrimethamine/sulphadoxine,pastyear_treat_drugs_chk___7,7,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021042,Quinine/quinidine,pastyear_treat_drugs_chk___8,8,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021043,Tetracycline/doxycycline,pastyear_treat_drugs_chk___9,9,CRF_DATA,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,binary,value,,,,India ICEMR Fever Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,,9,,Type of antimalarials used for the most recent treament within the last year.,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,multifilter,,,,India ICEMR Fever Surveillance,,,,,,,,,
