IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,1,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015027,Cat,F4A_ANI_CAT | F7_ANI_CAT,1,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? Cat?,0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015028,Cow,F4A_ANI_COW | F7_ANI_COW,2,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? Cow?,0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015026,Dog,F4A_ANI_DOG | F7_ANI_DOG,3,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? Dog?,0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015030,Fowl,F7_ANI_FOWL | F4A_ANI_FOWL,4,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,"Do the following animals live in the compound where Child lives? Fowl (Chicken, duck or other birds)?",0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015024,Goat,F7_ANI_GOAT | F4A_ANI_GOAT,5,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? Goat?,0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015029,Rodents,F4A_ANI_RODENTS | F7_ANI_RODENTS,6,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? Rodents?,0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015025,Sheep,F4A_ANI_SHEEP | F7_ANI_SHEEP,7,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? Sheep?,0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015031,Other,F7_ANI_OTHER | F4A_ANI_OTHER,8,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? Other?,0,value,,,,GEMS1A Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015032,No animals,F7_ANI_NO | F4A_ANI_NO,9,gems1a_case_control_study_data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Do the following animals live in the compound where Child lives? No Animals?,0,value,,,,GEMS1A Case Control,,,,,,,,,
