IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,,,Community,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051004,First ANC visits count,firstvisits,3,clinicdata_to_share,Number of first antenatal care (ANC) visits performed during the study period at the clinic,Community,http://purl.obolibrary.org/obo/EUPATH_0051003,Cluster level information,Number of first prenatal care visits performed during the study period.,numeric,variable,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051005,First ANC visits per provider count,visitsperprov,4,clinicdata_to_share,"Number of first antenatal care (ANC) visits performed during the study period divided by the number of health providers who were qualified to perform rapid tests and administer injections (nurses, doctors, midwives) at the clinic",Community,http://purl.obolibrary.org/obo/EUPATH_0051003,Cluster level information,"Number of first prenatal care visits performed during the study period divided by the number of health providers who were qualified to perform rapid tests and administer injections (nurses, doctors, midwives)",numeric,variable,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051001,Health center type,typeclinic,1,clinicdata_to_share,Type of antenatal care clinic,Community,http://purl.obolibrary.org/obo/EUPATH_0051003,Cluster level information,"Site (hospital) where women attending their prenatal care visit. If Clinic belong to the public system, then TypeClinic=1, If Clinic belong to the private system, then TypeClinic=2, If Clinic is faith based then, TypeClinic =3",1. Public; 2. Private; 3. Faith-based,variable,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051002,Syphilis/HIV program at health center,program,2,clinicdata_to_share,,Community,http://purl.obolibrary.org/obo/EUPATH_0051003,Cluster level information,"Site (hospital) where women attending their prenatal care visit has a Syphilis/HIV program. If Clinic had Syphilis/HIV program, then Program =1. Otherwise, if it did not have any Syphilis/HIV program then Program =2.",1. Yes; 2. No,variable,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051003,Health center level information,,,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,Preventing Congenital Syphilis,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044124,Cluster study arm,alloc12,,clinicdata_to_share,"Both arms were provided supplies to screen and treat syphilis. The intervention arm used behavioral strategies including selection of opinion leaders, academic detailing visits with antenatal care providers, reminders, audits and feedback, supportive supervision, and the preparation of kits with the supplies for syphilis screening and treatment with the goal of improving rates of syphilis screening and treating.",Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Allocation to which the clinic was randomized,1. Intervention; 2. Control,variable,,,,Preventing Congenital Syphilis,,,,yes,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,country,,clinicdata_to_share,,Community,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Country where the clinic located,1. DRC; 2. Zambia,variable,,,,Preventing Congenital Syphilis,,,,yes,,,,,,
