IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0049206,Sector,secteur,,baseline,Sector of residence,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Secteur of residence,"1=Secteur 1, 2=Secteur 2, 3=Secteur 3, 4=Secteur 4, 5=Secteur 5, 6=Secteur 6, 7=Secteur 7",,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000440,Resident status,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0049215,Primary residence within study area,primaryresidence,,eligibility,Primary residence within Nouna?,Household,http://purl.obolibrary.org/obo/EUPATH_0000440,Resident status,Primary residence within Nouna?,"1=Yes, 2=No",,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,,,,Observation,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010075,Height,height,,anthro,Child's height,Observation,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,,,,,,,cm,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010084,MUAC,muac,,anthro,Mid-upper arm circumference,Observation,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,,,,,,,cm,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000719,Recumbent length or height used for stature,metric_height,,anthro,Height or length measured?,Observation,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Height or length measured?,"1=height, 2=length",,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000732,Weight,weight,,treatment | anthro,,Observation,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Enter child's weight (kg),,,,,,,,kg,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0049203,Breastfeeding exclusive,breastfeedingexclusive,,baseline,Is the breastfeeding exclusive?,Observation,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,Is the breastfeeding exclusive?,"1=Yes, 2=No",,,,,,,,,,,,,,
