IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,Amazonia ICEMR Brazil Cohort,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,icemr1_brazil_hh_05jul18_st::carro,1,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,car or truck,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000579,Television,icemr1_brazil_hh_05jul18_st::tela,10,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,television,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022258,Well,icemr1_brazil_hh_05jul18_st::poco,11,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,well,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022028,Cats,icemr1_brazil_hh_05jul18_st::gato,2,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,cat,binary,variable,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022257,Chainsaw,icemr1_brazil_hh_05jul18_st::motosser,3,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,chainsaw,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022027,Dogs,icemr1_brazil_hh_05jul18_st::cachorro,4,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,dog,binary,variable,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022256,Generator,icemr1_brazil_hh_05jul18_st::gerador,5,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,generator,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,icemr1_brazil_hh_05jul18_st::motocicl,6,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,motorcycle,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,icemr1_brazil_hh_05jul18_st::radio,7,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,battery-powered radio,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022255,Shotgun,icemr1_brazil_hh_05jul18_st::espingar,8,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,shotgun,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000588,Sofa,icemr1_brazil_hh_05jul18_st::sofa,9,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,sofa,binary,value,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000700,Drinking water treatment method,icemr1_brazil_hh_05jul18_st::tratagua,,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,water treatment,"0-None, 1-Boiled, 2-Filtered, 3-Chlorinated, 4-Filtered and chlorinated",variable,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000006,Floor material,icemr1_brazil_hh_05jul18_st::piso,1,icemr1_brazil_hh_05jul18_st,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,floor material,"1-Wood, 2-Dirt, 3-Cement or tile, 5-Palm thatch",variable,yes,,,Amazonia ICEMR Brazil Cohort,,,,,,,,,
