IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,,,,,VIDA HUCS Kenya,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0015008,Agricultural land,house_agland,1,hucs_kenya,Do you have agricultural land?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Agricultural land,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000580,Telephone (mobile or non-mobile),house_phone,10,hucs_kenya,Do you have a telephone?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a telephone,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000579,Television,house_tele,11,hucs_kenya,Do you have a television?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a television,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,house_none,12,hucs_kenya,None of the above,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,None of the above,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,house_elec,2,hucs_kenya,Do you have electricity,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have electricity,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000166,Animal-drawn cart,house_cart,3,hucs_kenya,Do you have an animal-drawn cart?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have an animal-drawn cart,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015001,Bicycle or rickshaw,house_bike,4,hucs_kenya,Do you have a bicycle?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a bicycle,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,house_scoot,5,hucs_kenya,Do you have a motorcycle?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a motorcycle,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,house_car,6,hucs_kenya,Do you have a car?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a car,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000179,Boat with a motor,house_boat,7,hucs_kenya,Do you have a boat?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a boat,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,house_radio,8,hucs_kenya,Do you have a radio?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a radio,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,house_fridge,9,hucs_kenya,Do you have a refrigerator?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a refrigerator,"0=""No"", 1= ""Yes",Value,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031052,Natural floor material,natfl,1,hucs_kenya,Predominant floor natural,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Predominant floor natural,"1=""Earth/Sand"", 2=""Dung",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0046001,Rudimentary floor material,rudfl,2,hucs_kenya,Predominant floor rudimentary,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Predominant floor rudimentary,"1=""Wood planks"", 2=""Palm/Bamboo",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031225,Finished floor,finfl,3,hucs_kenya,Predominant floor finished,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Predominant floor finished,"2=""Vinyl or asphalt strips"", 3=""Ceramic tile"", 4=""Cement"", 5=""Carpet",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,country | site,1,hucs_kenya,Country,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Site,3=Kenya,"variable, derived",,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,2,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,3,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,4,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044122,Household study timepoint,round,1,hucs_kenya,Round 1: July 2015- January 2016; Round 2: January 2016- July 2016; Round 3: July 2016- January 2017; Round 4: January 2017-June 2017; Round 5: July 2017-January 2018; Round 6: January 2018-July 2018,Household,http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,,,,,VIDA HUCS Kenya,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,ppl_house,1,hucs_kenya,How many people have been living regularly in your household for the past 6 months?,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,2,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,Multifilter,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,,,,,VIDA HUCS Kenya,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,,,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,,1,,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,category,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,gender,1,hucs_kenya,Sex,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,gender,"1=Male, 2=Female",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0045108,IV fluids advised,recommend_iv,1,hucs_kenya,Clinical team advised intravenous fluids,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,IV fluids advised,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015671,Intravenous fluids,rec_ivfluid,2,hucs_kenya,Child received intravenous fluids,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received intravenous fluids,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015670,Homemade fluid,rec_homemade,3,hucs_kenya,Child received homemade fluid,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received homemade fluids,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015673,ORALITE or ORS,rec_ors,4,hucs_kenya,Child received ORALITE or ORS,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received ORALITE or ORS,"1=""At home"", 2=""At the health center"", 3=""Both",,,,,VIDA HUCS Kenya,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0046002,Zinc,rec_zinc,5,hucs_kenya,Child received zinc,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received Zinc for diarrhea,"1=""At home"", 2=""At the health center",,,,,VIDA HUCS Kenya,,,,,,,,,
