IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,India ICEMR Meghalaya Cohort,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0015028,Cow,buffalo_cow,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,A27. Buffalo/cow [Muit/Masi],"2, No | 1, Yes",value,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015030,Fowl,poultry,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,A29. Poultry [Syiar],"2, No | 1, Yes",value,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015024,Goat,goat,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,A28. Goat [Blang],"2, No | 1, Yes",value,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031151,Pig,pig,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,A26. Pig [Sniang],"2, No | 1, Yes",value,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,electricityother | electricity_rad,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A6. Specify other electricity [Batai shai] | A5. Is there electricity in the household? (observe),"2, No | 1, Yes | 3, Other",variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000581,Mobile phone,mobphone_yn,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A12. Is there a mobile phone present in your household? [Em mobile phone hi ha iung iong phi?],,variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,roof_rad,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,A17. Type of roof of the house (observe),"5, Tin | 4, Thatched and tiles | 3, Tiles | 2, Concrete | 6, Other | 1, Thatched",variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000009,Wall material,walls_rad,,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,A15. Building material used for walls of the house (observe),"3, Concrete | 2, Brick | 4, Thatch | 6, Wood | 5, Stone | 1, Mud | 7, Other",variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,,1,,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,,,multifilter,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000418,Animals indoors,animsinhouse_yn,2,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,A30. Are there animals living with you inside the house? [Em phi ki mrad ki wa sah lang hapoh iung?],,variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0029009,Animals indoors type,animsinhouseyes,3,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,"A31. If yes, which animals? [Lada hooid, mrad aiu?]",,variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0029010,Mosquitos indoors,mosquitoesinhouse_rad,4,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,A32. Are there mosquitoes in your house? [Don skain pyrjong ha iing jong phi?],"5, Other [Kiwei kiwei] | 4, No [Em] | 1, Yes, always [Hooid, barobor] | 3, Only in the rainy season [Tang ha ka por slap] | 2, Yes, sometimes [Hooid, teng teng]",variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020213,Health facility distance,dist2clinic | dist2clinicunits,5,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,A22. units | A21. What is the distance to this typical source of health care? [Katwon ka jingjngai cha ka thaw e dawai heini?],"3, Don't know | 2, kilometers | 1, meters",variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020217,Transit to health facility,transport2clinic_rad | transport2clinicother,6,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,A23. What type of transport would you usually use to go there? [Dei I ii juh pynemkam ioh u lai cheite?] | A24. Specify other type of transport [Batai shai],"1, Walking [Lai kjat] | 5, Public transport (bus, auto-rickshaw, taxi) [(bus, auto-rickshaw, taxi) Kari Paitbah] | 2, Bicycle [Bisikil] | 7, Don't know [Ym tip) | 4, Car [kari] | 6, Other [Kiwi kiwi] | 3, Motorcycle [Motorcycle]",variable,,,,India ICEMR Meghalaya Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021236,Time in transit to health facility,transport2clinictime,7,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,A25. How long would it usually take you to get there using that type of transport? (minutes),,variable,,,,India ICEMR Meghalaya Cohort,,min,http://purl.obolibrary.org/obo/UO_0000031,,,,,,
