IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0000327,Entomology,,,,,Entomology,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,PRISM2 ICEMR Border Cohort,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0000136,Female Anopheles funestus count,cdc lt database::totalfunestus,1,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,Total number of female An. funestus collected,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000197,Gravid Anopheles funestus count,cdc lt database::gravidfunes,2,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,Total gravid/semigravid An. funestus,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000192,Bloodfed Anopheles funestus count,cdc lt database::fedfunes,3,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,Total blood fed An. funestus,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000204,Unfed Anopheles funestus count,cdc lt database::unfedfunes,4,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,Total unfed An. funestus,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000202,Unable to assess Anopheles funestus count,cdc lt database::funableassess,5,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,Total An. funestus unable to assess,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000137,Female Anopheles gambiae count,cdc lt database::totalgambiae,1,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,Total number of female An. gambiae collected,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000198,Gravid Anopheles gambiae count,cdc lt database::gravidgambie,2,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,Total gravid/semigravid An. gambiae,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000193,Bloodfed Anopheles gambiae count,cdc lt database::fedgamb,3,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,Total blood fed An. gambiae,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000205,Unfed Anopheles gambiae count,cdc lt database::unfedgamb,4,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,Total unfed An. gambiae,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000203,Unable to assess Anopheles gambiae count,cdc lt database::gunableassess,5,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,Total An. gambiae unable to assess,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000194,Anopheles dissected for parity count,cdc lt database::discparity,,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,Number of mosquitoes disected for parity,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000195,Anopheles nulliparous count,cdc lt database::nulliparous,,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,Number of nulliparous mosquitoes,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000196,Anopheles parous count,cdc lt database::parous,,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,Number of parous mosquitoes,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,1,,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,category,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sl results,,2,,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,category,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000135,Female Anopheles count,cdc lt database::totalanopheles,3,cdc lt database,Total number of female anopheles caught in light trap,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Total number of female anopheles collected,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000200,Other female Anopheles species count,cdc lt database::totalother,4,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Total number of other female An. collected,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020086,Gravid or semigravid other Anopheles species count,cdc lt database::gravidanoph,5,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Total gravid/semigravid other An.,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020082,Bloodfed other Anopheles species count,cdc lt database::fedanoph,6,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Total blood fed other An.,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020197,Unfed other Anopheles species count,cdc lt database::unfedanoph,7,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Total unfed other An.,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020188,Unable to assess other Anopheles species count,cdc lt database::unableassessanoph,8,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Total other An. unable to assess,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000324,Anopheles parity,,9,,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,category,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020210,Culex count,cdc lt database::culex,,cdc lt database,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0025056,Culex results,Number of Culex mosquitoes,,variable,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0044177,Arthropod collection,,,category,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025056,Culex results,,,,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0044177,Arthropod collection,,,category,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044178,Arthropod collection process,,,,,Entomology,http://purl.obolibrary.org/obo/EUPATH_0044177,Arthropod collection,,,category,,,,PRISM2 ICEMR Border Cohort,,,,,,,,,
