IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SIP,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0038001,Hospital,form01::hospitalname,1,form01,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,SIP,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C43428,Zone,form03b::azone | form05_long::zonee | form03a::azone,2,form03a | form05_long | form03b,A zone is the 2nd-level administrative division in Ethiopia. Further subdivided into districts (woreda).,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,SIP,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0038127,Town or district,form05_long::townorworeda | form03b::townorworeda | form03a::townorworeda,3,form03a | form05_long | form03b,"Town or woreda, which is the 3rd-level administrative division in Ethiopia. Further subdivided into wards (kebele, here labeled as ""Subdistrict"").",Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,SIP,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0026002,Subdistrict,form03b::kebele | form05_long::kebele | form03a::kebele,4,form03a | form05_long | form03b,"A kebele, or ward, is the smallest administrative unit of Ethiopia. Consists of >500 families, generally 3,500-4,000 people",Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,SIP,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000773,Village,form05_long::gottketana | form03a::gottketana | form03b::gottketana,5,form03a | form05_long | form03b,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,SIP,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,country,6,,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable,derived",,,,SIP,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SIP,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SIP,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0038331,Posture,form03b::normalposture,1,form03b,Assessed once for infants admitted to NICU,Participant,http://purl.obolibrary.org/obo/EUPATH_0041001,Abnormal physical exam,,,value,yes,,,SIP,,,,,,,,,
