IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,VIDA Case Control,,,,,everywhere,,,,
http://purl.obolibrary.org/obo/EUPATH_0015027,Cat,wi_ani_cat,1,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Cat in compound | Household has animal cat,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015025,Sheep,wi_ani_sheep,10,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Household has animal sheep | Sheep in compound,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015031,Other,wi_ani_other,11,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Other animal specify | Other animal in compound | Household has animal other,"1=selected, 0=not selected | 1 = ""Present"", 0 = | string",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021013,None,f4a_ani_no | f7_ani_no,12,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Household has no animals | No animals in compound,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015026,Dog,wi_ani_dog,2,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Dog in compound | Household has animal dog,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031148,Donkey,wi_ani_donk,3,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Household has animal donkey | Donkey in compound,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015030,Fowl,wi_ani_fowl,4,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Household has animal fowl | Fowl in compound,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015024,Goat,wi_ani_goat,5,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Household has animal goat | Goat in compound,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015028,Cow,wi_ani_cow,6,vida_enrl.csv,,Household,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,Household has animal cow | Cow in compound,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value,,,,VIDA Case Control,,,,,,,,,
