IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,,,,,VIDA HUCS Gambia Mali,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0015008,Agricultural land,house_agland,1,hucs_gambia_mali,Do you have agricultural land?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Agricultural land,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000580,Telephone (mobile or non-mobile),house_phone,10,hucs_gambia_mali,Do you have a telephone?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a telephone,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000579,Television,house_tele,11,hucs_gambia_mali,Do you have a television?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a television,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,house_none,12,hucs_gambia_mali,None of the above,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,None of the above,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,house_elec,2,hucs_gambia_mali,Do you have electricity,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have electricity,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000166,Animal-drawn cart,house_cart,3,hucs_gambia_mali,Do you have an animal-drawn cart?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have an animal-drawn cart,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015001,Bicycle or rickshaw,house_bike,4,hucs_gambia_mali,Do you have a bicycle?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a bicycle,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,house_scoot,5,hucs_gambia_mali,Do you have a motorcycle?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a motorcycle,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,house_car,6,hucs_gambia_mali,Do you have a car?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a car,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000179,Boat with a motor,house_boat,7,hucs_gambia_mali,Do you have a boat?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a boat,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,house_radio,8,hucs_gambia_mali,Do you have a radio?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a radio,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,house_fridge,9,hucs_gambia_mali,Do you have a refrigerator?,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a refrigerator,"0=""Not selected"", 1=""Selected",value,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031052,Natural floor material,natfl,1,hucs_gambia_mali,Predominant floor natural,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Predominant floor natural,"1=""Earth/Sand"", 2=""Dung",variable,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031225,Finished floor,finfl,2,hucs_gambia_mali,Predominant floor finished,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Predominant floor finished,"2=""Vinyl or asphalt strips"", 3=""Ceramic tile"", 4=""Cement"", 5=""Carpet",variable,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,country | site,1,hucs_gambia_mali,Country,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Site,"1 = The Gambia, 2 = Mali","variable, derived",,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021094,Study site,site_split,2,hucs_gambia_mali,Study site,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,VIDA sites with extra deivision of The Gambia site to sllow for easier comparison to GEMS,"1 = The Gambia Basse, 2 = Mali, 3 = Kenya, 4 = The Gambia Bansang",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,1,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,2,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,3,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,ppl_house,1,hucs_gambia_mali,How many people have been living regularly in your household for the past 6 months?,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,How many people have been living regularly in your household for the past 6 months?,,variable,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,2,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,multifilter,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,,,,,VIDA HUCS Gambia Mali,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0045104,Country DSS,mali_dss | gambia_dss,1,hucs_gambia_mali,Country DSS,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0045105,DSS ID,dssid,2,hucs_gambia_mali,DSS ID,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,,3,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,,1,,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://www.ebi.ac.uk/efo/EFO_0004950,Birth date,dob,1,hucs_gambia_mali,Birth date,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Date of birth,,,,,,VIDA HUCS Gambia Mali,,,,,yes,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,gender,2,hucs_gambia_mali,Sex,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Gender,"1=Male, 2=Female",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0045108,IV fluids advised,recommend_iv,1,hucs_gambia_mali,Clinical team advised intravenous fluids,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,IV fluids advised,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015671,Intravenous fluids,rec_ivfluid,2,hucs_gambia_mali,Child received intravenous fluids,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received intravenous fluids,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015670,Homemade fluid,rec_homemade,3,hucs_gambia_mali,Child received homemade fluid,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received homemade fluids,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015673,ORALITE or ORS,rec_ors,5,hucs_gambia_mali,Child received ORALITE or ORS,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received ORALITE or ORS,"1=""At home"", 2=""At the health center"", 3=""Both",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0046002,Zinc,rec_zinc,6,hucs_gambia_mali,Child received zinc,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received Zinc for diarrhea,"1=""At home"", 2=""At the health center",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015672,None prescribed or taken,no_treatment,7,hucs_gambia_mali,Received no treatment for diarrhea,Participant,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Received no treatment diarrhea,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015085,Home remedy or herbal medication,rec_trad,4,hucs_gambia_mali,Child received traditional medicine to drink,Participant,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Traditional med to drink,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015519,Child days since diarrhea,drh_days,1,hucs_gambia_mali,How many days ago did the diarrhea start?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,How many days ago did the diarrhea start?,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010238,Diarrheal episode duration,drh_days_last,2,,How many days did the diarrhea last?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,How many days did the diarrhea last?,,variable,,,,VIDA HUCS Gambia Mali,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010241,Amount offered to drink during diarrheal episode,offr_drink,3,hucs_gambia_mali,"While the child had diarrhea, how much did you offer
him/her to drink, including breast milk?",Participant,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,Offered drink during diarrhea,"1=""More than usual, 2=""Usual"", 3=""Somewhat less than usual"", 4=""Much less than usual"", 5=""Nothing to drink",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010177,Amount offered to eat during diarrheal episode,offr_eat,4,hucs_gambia_mali,"While the child had diarrhea, how much did you offer
the child to eat?",Participant,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,Offered food during diarrhea,"1=""More than usual, 2=""Usual"", 3=""Less than usual"", 4=""Nothing to eat",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010240,Max loose stools at episode count,max_stools,5,hucs_gambia_mali,What were the maximum number of loose stools in one day?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,Loose stools in one day,"1=""3"", 2=""4 to 5"", 3=""6 to 10"", 4=""More than 10 times per day",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015708,Outcome of diarrheal illness,outcome,7,hucs_gambia_mali,Diarrheal illness outcome,Participant,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,Diarrheal illness outcome,"1=""Resolved"", 2=""Improved"", 3=""Continuing"", 4=""Worsening",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/FOODON_03412974,Liquids for consumption,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010420,Consent for enrollment given,consent,1,hucs_gambia_mali,Consent for enrollment given,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Parent verbal consent,"0=No, 1=Yes",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,seek_ctr1,1,hucs_gambia_mali,Sought care from center of 1st choice,Participant,http://purl.obolibrary.org/obo/EUPATH_0010014,Hospital Center,Center of 1st choice,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,seek_ctr2,2,hucs_gambia_mali,Sought care from center of 2nd choice,Participant,http://purl.obolibrary.org/obo/EUPATH_0010014,Hospital Center,Center of 2nd choice,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,seek_ctr3,3,hucs_gambia_mali,Sought care from center of 3rd choice,Participant,http://purl.obolibrary.org/obo/EUPATH_0010014,Hospital Center,Center of 3rd choice,"0=""Not selected"", 1=""Selected",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_00045109,Advised to be hospitalized,hosp_advise,1,hucs_gambia_mali,Did the clinical team advise that the child be hospitalized?,Participant,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,Hospitalization advised,"0=""No"", 1= ""Yes",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010345,Admitted to hospital,admit,2,hucs_gambia_mali,Was the child admitted to a hospital/health center for treatment of diarrheal illness?,Participant,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,Admitted to facility for treatment,"0=""No"", 1= ""Yes",,,,,VIDA HUCS Gambia Mali,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000318,Admitting hospital,admit_ctr,3,hucs_gambia_mali,To which hospital/health center was the child admitted?,Participant,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,To which hospital/health center was the child admitted?,,,,,,VIDA HUCS Gambia Mali,,,,,,,,,
