IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SouthernAfrica,,,,,yes,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,country,,,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,"variable, derived",,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021094,Study site,icemr_site,,hhdata_CS_for_upload,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024013,Visitor in last 4 weeks,mv_visitors,,hhdata_CS_for_upload,Visitor stayed in household at least one night in the past 4 weeks,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,Have visitors stayed at least one night in your home during the past 4 weeks?,,variable,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021085,Household data collection date,today,,hhdata_CS_for_upload,,Household,http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,variable,,,yes,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024001,Always stay at location,mv_same_location,1,hhdata_CS_for_upload,Does the family always reside at this location,Household,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,Has your family always lived at this location?,,variable,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024002,Time at current location,mv_location_mon | mv_location_yrs,2,hhdata_CS_for_upload,"If the family does not always reside at this location, the number of years they have lived there.",Household,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,"If not, how long has your family lived here?",,"variable, derived",,,,SouthernAfrica,EUPATH_0024003,years,http://purl.obolibrary.org/obo/UO_0000036,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024004,Move regularly,mv_regularly_move,4,hhdata_CS_for_upload,Does the family regularly move to another location during the year,Household,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,Does your family regularly move to another location during the year?,,variable,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024005,Normal month to move out,mv_leave_month,5,hhdata_CS_for_upload,What month does the family usually leave the current location,Household,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,What month does your family usually leave this location?,,variable,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024006,Normal month to return,mv_return_month,6,hhdata_CS_for_upload,What month does the family normally return to the current location,Household,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,What month does your family usually return to this location?,,variable,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024012,Reason for moving,,7,,The family moves due to,Household,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,,,multifilter,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024007,Farming,mv_reason___1,1,hhdata_CS_for_upload,,Household,http://purl.obolibrary.org/obo/EUPATH_0024012,Reason for moving,What is the reason for moving,,value,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024008,Fishing,mv_reason___2,2,hhdata_CS_for_upload,,Household,http://purl.obolibrary.org/obo/EUPATH_0024012,Reason for moving,What is the reason for moving,,value,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024009,Work on tea plantation,mv_reason___3,3,hhdata_CS_for_upload,,Household,http://purl.obolibrary.org/obo/EUPATH_0024012,Reason for moving,What is the reason for moving,,value,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024010,Other work,mv_reason___4,4,hhdata_CS_for_upload,,Household,http://purl.obolibrary.org/obo/EUPATH_0024012,Reason for moving,What is the reason for moving,,value,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024121,Other,mv_reason___5,5,hhdata_CS_for_upload,,Household,http://purl.obolibrary.org/obo/EUPATH_0024012,Reason for moving,What is the reason for moving,,value,,,,SouthernAfrica,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SouthernAfrica,,,,,yes,,,,
http://purl.obolibrary.org/obo/IAO_0000414,Weight,weight_results | chld_weight_results,,hhmembers_CS_for_upload,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Measure and record participant?s weight: (kg),,variable,,,,SouthernAfrica,EUPATH_0000732,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024105,Health post,mal_meds_source___1 | chld_mal_meds_source___1,1,hhmembers_CS_for_upload,,Participant,http://purl.obolibrary.org/obo/EUPATH_0024114,Antimalarial medication source,"Q10. If yes, where did you get the medications for malaria? 1. Health post",,value,,,,SouthernAfrica,,,,,,,,,
